"x","y","a","l","v","k","f","mx"
-75.33889,-12.033611,4.12699364325878,0.0619368523457787,2.07121308445931,0.0760173991261466,0.569717675726635,2.92985110388162
-75.91061,-12.492056,2.78538899710665,0.0530821932632282,1.30042985288322,0.0612878973892541,0.71000542950722,2.11177687627461
-74.53594,-12.555667,5.35962223727233,0.0734063845674622,2.01930718878284,0.0638608130812645,0.671202458109561,5.79060991391993
-74.0705,-13.7504,2.97053756463764,0.0482168315833629,1.32447197692196,0.0827950072342634,0.0854,2.75755627977788
-72.54583,-13.166944,4.81280755413967,0.123422750435342,1.85824575066296,0.0786254907748791,0.270121473588751,5.25833481406538
-72.12524,-13.303589,5.85562736246285,0.0664729735667056,1.50828016426721,0.0591885346779072,0.274840442261572,4.86435502933513
-72.21583,-13.468333,4.91395180237074,0.0658765633516966,1.857216078546,0.0797450440749526,0.237599499546316,4.86299877217485
-71.84472,-13.7675,4.9424921950217,0.0600875648363204,1.8436116747345,0.0870143882371485,0.257828735630113,4.86299940661497
-71.68361,-13.916944,4.38049472734246,0.0592791110565555,1.46861848446782,0.0651467999070883,0.232410997318373,5.00801076471333
-71.59056,-13.324444,5.57729597465646,0.060170079493485,1.62602399132111,0.0618602634657442,0.274288741325945,5.32881450349226
-71.56028,-13.61,5.21868596756257,0.0600875640477618,1.72607460319814,0.0767517257668078,0.272498012907115,4.86299877217485
-70.01806,-15.823333,3.37678708313721,0.0551440618608319,0.638976360335141,0.0716232333753045,0.127789386714251,6.71006741743592
-73.35583,-15.288056,2.36484473674894,0.0330442878572814,1.05588482310689,0.0850568506959826,0.0854,2.02518619873361
-72.89389,-15.211111,2.21548697648608,0.0386624538324281,0.893003691181408,0.0788256544434788,0.0854000798822355,1.89659955666629
-72.64861,-15.838056,2.47813843175264,0.0365519702443265,1.05600430869797,0.0745836335141212,0.105750309508762,2.03944491570697
-71.64944,-15.179722,3.21928193611057,0.0711212403464515,1.19229769111999,0.0814652370431214,0.109371248810367,3.56370102170301
-71.45306,-15.485556,3.06234265131576,0.0489178657138272,1.22375638979908,0.0661176110245287,0.109371248810367,3.74352279355242
-70.89806,-14.948889,4.92601492269448,0.0604935151373243,0.699366993412612,0.0899714388046414,0.0854,8.160833884435
-70.6775,-15.491389,3.06417632543049,0.0559490966063997,0.721595391339572,0.0651441763789143,0.109482602627345,5.546550883294
-70.72833,-14.796389,4.58933339605668,0.053438676068563,0.609228775440394,0.0751694618906664,0.0854000000156268,8.68232736125189
-71.08778,-15.836667,3.05355313438069,0.0471633180019629,0.875483606828536,0.0828765158845569,0.0948137266840423,4.04765078115699
-70.59278,-14.881111,4.42047428819073,0.0583387852159313,0.594228855164662,0.077435947363181,0.087190017953864,8.66985891707596
-70.35556,-14.694722,3.29886468440899,0.0495344955944203,0.469618686016588,0.0820354547165628,0.0854000017343182,7.03202022930959
-70.34639,-15.6393,3.20128822692627,0.0499273740632332,0.640687138892476,0.0745002002455294,0.127789386714251,5.80777452183731
-70.11861,-15.135556,3.90112070423747,0.0495344955944203,0.524283119061753,0.0887105917092413,0.0854,8.66985891707596
-69.7625,-15.203333,3.28647412799675,0.0362011021870483,0.603183670913887,0.0856449032016098,0.0996586334220501,6.32065999769684
-69.49139,-15.389722,3.85067922954401,0.0407207545275954,0.648383694933763,0.0865745013682416,0.0854,8.64109283632054
-69.8443,-15.6158,3.04995154918022,0.0437420319175076,0.648383691929595,0.0709119959855974,0.127789386714251,6.32066005838329
-73.64389,-14.050833,3.82281887618768,0.0472369884793455,1.8371331917122,0.0711416907329112,0.0854009535772977,3.44140718404867
-71.96861,-15.618611,2.83991815448696,0.0538030671227741,1.20653711401659,0.0671945245563984,0.112219417347219,2.93939873737531
-72.83361,-15.500278,2.40366381210292,0.0418397006087948,1.02620642939634,0.0702512308210134,0.0854,1.89659955666629
-71.69548,-13.597756,5.30514932166085,0.0600875645175648,1.61259346549913,0.0640222542278334,0.270121473205927,4.86299884597897
-72.16694,-13.933611,4.89744090423367,0.0634414550956015,2.10885621421039,0.0774482623908526,0.232410997318373,4.70562802786472
-71.57278,-14.028056,4.62209999994683,0.0729097984413834,1.37410042506623,0.0744582999777049,0.217655884885234,5.00801076477397
-69.69472,-15.779444,2.90831851731061,0.0528961390278536,0.79140804364881,0.0833705021820468,0.127789391349454,5.40239255867788
-70.33889,-15.813333,2.91999424321438,0.0474207571415937,0.715067979316977,0.0811290795076638,0.120534151035283,4.94686531138627
-70.79639,-14.626944,5.41653431235619,0.0578587256440649,0.699366993412612,0.075636731069535,0.0854000006218736,9.02238421865554
-71.40028,-16.400278,3.36375523813091,0.0519957624782128,1.08559750356564,0.0629465579520898,0.0869404709077868,2.91548287974604
-70.85667,-16.3825,3.67827225205346,0.0520403232621764,1.06988899755762,0.0733343989577778,0.13482561341194,3.96131244373869
-69.64361,-17.305,2.65294381964786,0.0415019037872371,1.06908117933643,0.0838456328144252,0.0854025447742452,2.58245686759145
-70.69444,-16.813056,2.17243274833136,0.0443007812673661,1.01260605697473,0.06527284458538,0.0854002149944803,2.03091535985282
-70.25389,-17.271111,2.67688621816824,0.0273190303197136,0.841570226719103,0.0861749025247244,0.0854,2.99393606442133
-69.64361,-16.084722,3.22703471955656,0.0580561387021767,0.677324535197603,0.0792365156207234,0.127789386714251,5.17662314658584
-70.06778,-16.1525,3.06263041220767,0.054417192439639,0.781321737117868,0.0825260671786964,0.127789388647024,4.88244061070771
-75.20333,-8.830278,1.68685620477893,0.0767829616423352,0.0776210582611246,0.0822790847890301,0.0891005398439063,15.0135036087199
-78.54222,-7.440556,2.18822782406936,0.0550246577926641,1.29603584334591,0.0589943258557469,0.914114788374543,3.11501274770137
-76.73,-6.518889,5.48860818360091,0.0442566197968431,1.2044594358571,0.0664007389496629,0.0854000019410805,7.723729455914
-76.30028,-6.333611,5.24044883117764,0.0615329718255955,1.96689351068235,0.0678499270530657,0.0969809658397888,11.3730485696929
-75.05083,-11.593056,3.80000334859677,0.0625734827604359,1.81607662186153,0.00100000000095656,0.657008821392893,3.79888775468519
-74.78583,-12.199444,4.16917250244216,0.0593636411719759,1.48269028659125,0.0678563342150246,0.916909243159377,4.59227766772655
-71.64722,-13.2175,10.8397933106582,0.0873061680877067,1.86319382116199,0.0842820739094168,0.705831600180749,10.1644851779565
-71.87861,-16.030833,3.8304552538521,0.0394464588146508,1.18560375434463,0.0844837280629746,0.112219453495272,2.76948443325405
-76.77806,-6.256111,6.53198796420943,0.0438371675551624,1.53929804483311,0.0826699977069176,0.0854000000056533,7.35547542691816
-76.93361,-6.050278,5.66715749388001,0.0469283837449115,1.56573401549173,0.0792849444691092,0.0854,7.70838903967846
-80.03389,-5.084722,2.07813451893123,0.0394707905666355,0.632051824623079,0.0553446264469865,1.21228726489008,6.87861093132433
-77.65028,-9.933611,2.51130885566881,0.0516146389005577,1.70557455702839,0.0720221313583229,0.588804762406296,1.82831834996574
-77.89003,-9.559667,3.26148584072724,0.0427750943272223,1.28921359967098,0.0622156796045601,0.938873250718124,1.81262518214424
-76.70028,-11.616944,2.20892244017003,0.0507622211234304,1.15116853388417,0.05856894292545,0.737743143194421,1.7885256920851
-76.53164,-11.845083,2.39238912880911,0.0524963077665453,1.33633416108792,0.0761242243088782,0.59581301657965,2.07579882623446
-77.28361,-10.750278,2.56017164808498,0.0478892886210365,1.15754209832111,0.0607972645696533,0.957391893661381,1.76049675131238
-76.21694,-12.450278,2.69984061148494,0.0545571908537437,1.19667784186261,0.0596383198181592,0.942902024183293,2.10078756536748
-76.42,-12.1325,2.5129305367468,0.052344301866975,1.1797144295617,0.060065416288116,0.985615995990896,2.01635837167161
-75.54222,-13.220278,5.88191309572918,0.0446511569426366,1.96741123003206,0.0610840802546591,0.70981221298701,6.71175418121257
-74.9406,-14.1319,2.14237010971753,0.0639911954782579,1.54484557541343,0.0538498742319643,0.796406333153364,2.53324775344899
-79.99972,-4.796389,2.42084257230469,0.0413050628684312,0.63205181625998,0.052322889668867,1.90924936812371,6.87861093132433
-79.96722,-5.580833,2.25173765495687,0.0340858327221072,0.687219914788239,0.0599687283554749,1.1246782527927,7.89961883255971
-79.79639,-5.338889,2.04558819845325,0.0340858327221072,1.02066545560442,0.0751087991334498,1.03156359027063,5.78114332288516
-79.83,-5.033889,2.45181815528781,0.0750706291788421,0.891416614244988,0.066249025979354,1.82496544318274,5.82689297190512
-79.88361,-5.316944,2.01926212977671,0.0413050674735666,0.820402500239705,0.0595118141483263,1.21228729457814,5.78114332288516
-79.40667,-5.338889,3.18163275344546,0.0372365753899292,0.70719788527547,0.0614376794565291,1.27922736625032,5.82689297190512
-79.31694,-5.766944,3.68364234389987,0.0339795085423132,1.3650027833957,0.0621183939827472,1.13260787883207,5.48353359869706
-79.06694,-5.966944,4.24348476904337,0.0589277968792185,1.82325315132034,0.0621183687965071,1.01457371998839,5.48353355619727
-78.49139,-7.779444,2.63006783279813,0.0486050074705015,1.21154002520889,0.0541964868573419,0.971501474393753,3.12478476940265
-79.4045,-6.1313,3.71433457640161,0.0351065890072024,1.54841870581031,0.0547109394520521,1.58172968975453,5.4836362054203
-79.35583,-6.406667,3.91035362437032,0.0405223626928616,1.9186692182731,0.0702199797332287,1.10292549510614,7.59508853283005
-79.1342,-6.0419,4.24348476904337,0.0342874687262749,1.37996403406171,0.0621183687965074,1.23156979399478,5.48353355619733
-79.08444,-6.813056,2.86213951293401,0.0393255459312294,1.93027878534049,0.0881327923785769,0.992495760793729,4.89489786647611
-79.03389,-7.084722,2.48535764890818,0.038207148096189,1.20002760106258,0.0503990981099353,1.11743117430597,3.49293897488509
-79.46694,-6.350278,3.20880219946597,0.0322140970548856,1.27518372803985,0.0570453873572344,1.17495511989459,5.76348324466995
-78.93083,-7.407778,2.41923270182796,0.0410096338191023,1.80735673528228,0.0544644549471281,0.910924826260951,2.56636703119495
-78.8376,-7.2242,2.95665603189413,0.0367364178586636,1.27486232284467,0.0590854170964131,1.17329144716732,3.19740270764367
-78.75506,-7.850306,2.50264363157012,0.0585879390203476,1.2629917561732,0.0597631285299487,0.959493159354821,3.01104458697231
-78.74556,-6.677778,2.22266522060699,0.0539978294423745,1.33147187385705,0.0670260269008577,1.07850200064379,3.64795899599875
-76.40667,-7.406667,4.88512804668381,0.0349944029228959,1.40828522399045,0.0612304197200215,0.0854569676084035,8.3766207504418
-77.08444,-6.135278,4.90079905337595,0.0390212906067173,1.56573431899772,0.0680170632399709,0.0854,7.70838907876019
-78.74861,-6.56,2.54011140309395,0.0397728483711377,1.17301573466369,0.0598735147493662,1.13328755365437,3.64795900007678
-76.915,-6.101389,5.78712158492145,0.0469283837449115,1.56573401549173,0.0699948821123689,0.0854,7.70838903967846
-76.68361,-7.433611,4.18989130285429,0.0333397432281069,1.6939337337634,0.0697573697380722,0.0854,9.43047415492131
-76.57611,-6.813056,5.73368915887798,0.0349944029228959,1.45132081532143,0.0780844351192507,0.107596957603704,9.43047415492117
-76.50833,-6.508333,6.1421716529479,0.0426839867530072,1.39585807401345,0.0615587978903204,0.0969809658160952,8.31070517312589
-76.47417,-7.118333,5.47358274990982,0.0349944029228959,1.45132081532143,0.0534784616682823,0.0854,8.39733507763594
-76.42361,-6.423611,4.92227408066506,0.0426839867530072,1.34241714701281,0.0638177404083047,0.102506268310037,10.7471764894369
-76.25389,-6.067778,4.58254473248851,0.0605053098889091,1.44415526026251,0.0816249081771821,0.0854000001560819,8.89556607223649
-76.28056,-6.778611,6.63313577986012,0.045362749200634,1.20036129157464,0.0640453599277322,0.0934926490667533,9.45168754120562
-76.0983,-6.5689,5.55983918752646,0.0542353282922823,1.59611421044267,0.0581705417204648,0.0980795286481464,9.02774605341256
-75.79,-6.215833,4.95919452568533,0.0605053098889086,1.3682710619906,0.0818253532905753,0.0854,8.42628256324679
-76.16694,-7.000278,5.25951397642086,0.0437850347895348,1.36586903486633,0.0682279300590405,0.122795292342631,7.99203663141881
-78.06833,-7.937222,2.21086427911071,0.0585879390309204,0.906393971616504,0.0809065495723894,0.607492244223377,3.1247847805189
-78.32194,-7.118611,2.43013669347978,0.0428889563184795,1.08182604812029,0.0692962769697561,0.910925539031932,3.11501292567072
-76.49139,-7.253889,5.18206094546399,0.0349944029228959,1.45132081532143,0.0560979400482029,0.0854,8.73757862951607
-78.1525,-8.101667,2.20407411516693,0.0585879842875743,0.906393971616504,0.053425622517243,0.78637597243116,3.12478758745341
-77.95556,-8.194722,2.62544424117803,0.049603139843039,0.906393971616504,0.0523520846805601,1.0348858915148,3.12478479379156
-78.28778,-8.101667,2.33658224374539,0.0585879391603992,1.21154000961159,0.0478095612374943,0.8725654931209,3.12478476967354
-75.51417,-9.029722,3.07886487126037,0.0461386904648652,2.00082240597339,0.0721072119599575,0.0854,7.65504793374159
-77.40028,-10.400278,2.53469129713144,0.0491538933547565,1.51435916841639,0.0652040665549646,0.66240301329079,1.81784939897965
-76.96694,-10.866944,3.51218109137716,0.0483337332392271,1.05670678596496,0.0579147413647214,1.09304909431224,1.85740857734291
-76.50028,-11.383611,2.59369338780943,0.0511200460872447,1.28077910747821,0.0701941094969752,0.690055513688422,2.19136077012552
-76.93361,-10.950278,2.45688764300676,0.0614420170209005,1.68504681406785,0.0649050643771116,0.624858856390506,1.77618518720083
-76.90028,-10.783611,2.23772736972937,0.0507624793673698,0.975741579636917,0.0643527731366117,0.625912951848712,2.06558728642629
-76.63361,-11.200278,2.27505491339685,0.0514830295263472,0.977085707794452,0.059102400066331,0.686729669757298,2.19489630853918
-76.80028,-11.350278,2.23564833376767,0.0483337332392271,0.984807106389509,0.0611394136907163,0.774448577756649,1.78852566721696
-76.75028,-11.500278,2.10271613469909,0.0507622245461427,1.05531866284528,0.0674169827353258,0.621544201560554,1.78852646749232
-76.71694,-10.966944,2.36621030593878,0.0574481613348719,1.26106638048204,0.0762490608822554,0.682487030571576,2.15293167039252
-76.61694,-11.550278,2.13317455372468,0.0507622211234304,1.19953531593189,0.071313041640419,0.571307490552099,1.78852593201169
-76.51556,-11.655306,2.29713010121914,0.0528769683881308,1.20699512194811,0.0643501418456435,0.79530485748069,1.78852566129551
-76.25839,-11.800806,3.28293708816076,0.0745785231724925,1.33084311309897,0.0506805782206357,0.568059373357072,2.65315659742482
-75.52528,-11.542222,4.51490081210728,0.0626466529260475,1.66670144026728,0.075235492330042,0.372367771887848,3.31525065877822
-75.72292,-12.316667,3.91842769676133,0.093297422978362,1.57117127596075,0.0775654757674784,0.56554689369222,3.06436962995496
-75.16667,-12,3.6321958865466,0.0554291740251624,1.55363637902458,0.0700734827796993,0.642898135035447,3.79888776094923
-74.96694,-12.783611,6.01164976975251,0.062567758024826,1.88105231399664,0.0710198859338548,0.675924568481751,5.97451996064386
-74.71694,-12.983611,6.79709599028142,0.0734063845674622,1.87820454553212,0.0671323040692397,0.724327357005046,5.62749653310404
-76.35028,-11.571556,2.28444145236798,0.0690460133908597,1.00594161814056,0.0874152285605669,0.79464883478828,2.22123176278966
-76.50028,-12.083611,4.17246754140135,0.052344301866975,1.11757163233241,0.0662684000178061,0.975735341245859,2.19483443582548
-76.35028,-12.183611,2.47666247400919,0.0530821856542966,1.36973346365292,0.0633826901731885,0.848899384678137,2.61675619519907
-76.13361,-12.383611,2.51592603786889,0.069996464709328,1.38889539155618,0.0803512792475522,0.731778167947851,2.10078756536748
-76.01694,-12.116944,2.51592608535384,0.0583433335469475,1.84374389795851,0.0792879504496314,0.772325957744558,2.10079499507792
-75.87242,-12.344667,2.56956268697348,0.0562278175833865,1.20750455518236,0.0672639656986567,0.609398023547889,2.11163178313947
-75.83394,-12.898833,2.6443343342727,0.0522265325836138,1.33707319509332,0.0634999048214412,0.955556641902562,1.88718894234364
-75.82636,-12.114944,3.68904934576603,0.0686873393319316,1.66690108862308,0.0852154561597854,0.295282578842043,2.61181376385808
-75.64389,-13.203333,2.59147604600851,0.036390636598232,1.23746041798005,0.0682620885316283,1.09547508244394,2.19308524824624
-75.65028,-13.050278,2.40574541388743,0.0485847982127269,1.39986699199824,0.0528320039740671,0.761464520825782,2.09606510356333
-75.305,-13.491389,6.18344557194846,0.0465756141770054,2.00373286838278,0.0664909133959594,0.714364902319296,5.62728433325929
-75.27111,-13.694722,2.03414034865706,0.0368486859893436,1.15102505364206,0.0738158452138305,0.682951346652015,2.19509800280176
-75.25417,-13.83,2.45391638040412,0.0458918241980779,1.12395476943797,0.0560031340457499,0.994817956787062,2.29783983038583
-75.23722,-12.542222,3.79030520492239,0.0576720518028654,1.48973358866787,0.0830015492127448,0.567438986802099,2.97876649939766
-75.03361,-13.100278,2.81709043776092,0.0602389919096614,1.49986600659062,0.0801439600004722,0.725779440500065,3.43460422371926
-73.94889,-13.643611,3.45265027514058,0.0415049850538558,1.52151226166925,0.070130962645635,0.0854085649804701,3.68203276486099
-73.71694,-13.866944,3.0378075757903,0.0567635108022661,1.3852090411445,0.0755768618712618,0.0854,2.68390396457501
-71.67333,-13.363333,5.79630539088454,0.0638791546823808,1.59526400789935,0.0676062922243279,0.270121474012687,5.27848955897946
-75.16944,-14.033889,1.99002905146206,0.052516683920515,1.20831175207586,0.0695935783821654,0.804261096938685,2.29849679769217
-74.93194,-14.237222,2.33896293427168,0.0419780939576173,1.14173802363032,0.0585763279717268,0.816139158754563,2.29784123275156
-72.91658,-15.544722,2.61200391386652,0.0365519702594563,0.954209185869654,0.0692130687542772,0.0854000429620204,1.97335365685912
-72.34917,-15.493611,2.35210353231312,0.0389020983107592,1.16987966219596,0.0587306514196098,0.105752594847912,2.21747072126493
-72.33889,-15.260833,2.38633787386569,0.0408123828856443,0.844513905734312,0.0786329558677971,0.0854000064830567,2.28159194817038
-72.27028,-15.679167,2.64328127641391,0.0438693237174153,0.863590822730637,0.0618683900876465,1.12692108935835,2.50903880257191
-72.11694,-15.566944,2.71894782660015,0.0417528170780043,0.943006849851749,0.085233889259313,0.112219698721884,2.50904077799157
-72.10028,-15.733611,2.630519407264,0.0431983153469982,0.974438867395805,0.0765153668541461,0.105750309508762,2.5109831435579
-71.81167,-15.616583,3.30102675013604,0.0529341692186314,1.20653710721288,0.0801521376421633,0.112219417135194,3.56547295214265
-71.45028,-15.350278,3.08632168650466,0.0589748712268028,1.36477398739424,0.061851998780666,0.128940714133438,3.56376201660819
-71.31694,-15.350278,3.32672748487024,0.0558954252791106,1.5861834374184,0.0627550052249282,0.106127308406721,3.80712544608002
-70.91694,-15.766944,3.66540458300911,0.0526650463043089,1.00325486780248,0.0890395787358284,0.120534149573327,4.26700881793642
-70.33361,-15.033611,3.40766321315316,0.0461879999064454,0.4697592014688,0.0862955603282899,0.0854,7.03310014961509
-69.96694,-15.300278,3.88534095962147,0.0407207532422599,0.60318506356517,0.084951810000105,0.127789399371069,6.32066049554265
-69.86803,-14.914889,4.28723395117,0.0474952929923898,0.524283119061753,0.0861801267135888,0.0854,8.66985891707596
-70.18361,-14.916944,3.84330665088502,0.0484262670274809,0.524283119087191,0.0767607533281508,0.0854000000184582,6.6462117720535
-69.49139,-15.559167,3.38930484439602,0.0407207532422599,0.648383723859339,0.0852396101506799,0.0854000012265541,8.64109283632054
-71.58917,-16.063333,3.57289405212573,0.0476955032732531,1.12356504912073,0.0610183445488437,0.113034028155394,3.31156080453008
-71.21668,-15.981225,3.33430065816182,0.0519946866424627,1.09214872040264,0.0724357782298952,0.0907450015979881,3.23743886190105
-71.14833,-16.318056,3.61295580534447,0.0519946868542615,1.04287218387186,0.0789820948488862,0.0869395572607061,3.29990604825415
-70.6828,-16.7349,2.11898404285032,0.0429988586601222,1.25882901261311,0.0808849208926093,0.0854003092067431,1.82564939996194
-70.42356,-16.875,3.79487772464844,0.0460817262466938,0.995830435624256,0.0889417463198352,0.0854,3.06726366691676
-70.53725,-16.14075,3.39843231595501,0.0519946866424627,1.01337307187867,0.0723168605290223,0.134516648918665,4.1877532091563
-70.33889,-17.288056,2.92093567236347,0.0258219267399929,0.768508277796748,0.0831458008132387,0.0854000002561308,2.99393596807778
-70.13278,-17.350833,2.48225177281231,0.0352023643118591,0.764042890183074,0.0774141327076549,0.085400171524985,3.55504278037342
-70.05028,-17.116944,2.62263296465569,0.0385950620438682,0.755771416487727,0.0712074321327727,0.0854000000671204,3.55504278145275
-69.99972,-17.559167,2.47487553043587,0.0309394840016286,0.738670902969364,0.0632764808740467,0.08540000001109,3.1866103550081
-69.81306,-17.237222,2.6292635105738,0.0348642852157638,0.762937427541246,0.086814504545182,0.0854000000208701,3.1866103550081
-69.77944,-17.525,2.56886066877588,0.033240171560296,0.762937427541246,0.0749592342413962,0.0854,3.18661041521044
-69.62628,-17.579861,2.31679332874758,0.0278515796427508,0.762937427541246,0.0773288085529497,0.0854000110981747,3.18661039975899
-69.46759,-17.393589,2.53998997642801,0.0343005074584136,0.72865457301566,0.07950057741792,0.0854,3.1866103550081
